survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,embark_town,alone,class_mean_fare,class_mean_age,fare_zscore
False,3,male,25.0,0,0,7.75,Q,Third,man,True,Queenstown,True,13.675550101832993,24.802281059063137,-0.49017322040145855
True,1,male,48.0,0,0,26.55,S,First,man,True,Southampton,True,84.19351635514018,38.16084112149533,-0.11167166653646252
False,3,male,34.0,0,0,8.05,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4841333019887193
False,1,male,47.0,0,0,38.5,S,First,man,True,Southampton,True,84.19351635514018,38.16084112149533,0.12891841690431952
False,2,male,48.0,0,0,13.0,S,Second,man,True,Southampton,True,20.662183152173913,29.86320652173913,-0.38447464817852084
False,3,male,25.0,0,0,8.05,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4841333019887193
False,3,male,38.0,0,0,7.05,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.5042663633645169
False,2,male,30.0,0,0,0.0,S,Second,man,True,Southampton,True,20.662183152173913,29.86320652173913,-0.6462044460638905
False,1,male,56.0,0,0,26.55,S,First,man,True,Southampton,True,84.19351635514018,38.16084112149533,-0.11167166653646252
False,3,male,25.0,0,0,7.725,Q,Third,man,True,Queenstown,True,13.675550101832993,24.802281059063137,-0.4906765469358535
True,3,female,0.75,2,1,19.2583,C,Third,child,False,Cherbourg,False,13.675550101832993,24.802281059063137,-0.25847591017036636
False,3,male,25.0,0,0,7.25,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.5002397510893574
False,3,male,38.0,0,0,8.6625,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4718018018960432
True,2,female,33.0,1,2,27.75,S,Second,woman,False,Southampton,False,20.662183152173913,29.86320652173913,-0.08751199288550533
True,2,female,23.0,0,0,13.7917,C,Second,woman,False,Cherbourg,True,20.662183152173913,29.86320652173913,-0.36853530348730185
False,3,female,22.0,0,0,9.8375,S,Third,woman,False,Southampton,True,13.675550101832993,24.802281059063137,-0.448145454779481
False,1,male,40.0,0,0,52.0,S,First,man,True,Southampton,True,84.19351635514018,38.16084112149533,0.40071474547758795
False,2,male,34.0,1,0,21.0,S,Second,man,True,Southampton,False,20.662183152173913,29.86320652173913,-0.22341015717213955
False,3,male,29.0,1,0,7.0458,S,Third,man,True,Southampton,False,13.675550101832993,24.802281059063137,-0.5043509222222953
False,3,male,22.0,0,0,7.5208,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.49478771806879135
True,3,female,2.0,0,1,12.2875,S,Third,child,False,Southampton,False,13.675550101832993,24.802281059063137,-0.39881945440877664
False,3,male,9.0,5,2,46.9,S,Third,child,False,Southampton,False,13.675550101832993,24.802281059063137,0.29803613246101984
False,2,male,30.0,0,0,0.0,S,Second,man,True,Southampton,True,20.662183152173913,29.86320652173913,-0.6462044460638905
False,3,male,50.0,0,0,8.05,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4841333019887193
True,3,female,63.0,0,0,9.5875,S,Third,woman,False,Southampton,True,13.675550101832993,24.802281059063137,-0.4531787201234304
True,1,male,25.0,1,0,91.0792,C,First,man,True,Cherbourg,False,84.19351635514018,38.16084112149533,1.1874986775946599
False,3,female,21.5,3,1,25.4667,S,Third,woman,False,Southampton,False,13.675550101832993,24.802281059063137,-0.13348181192486414
True,1,female,35.0,1,0,90.0,S,First,woman,False,Southampton,False,84.19351635514018,38.16084112149533,1.1657710777578991
False,1,male,58.0,0,0,29.7,C,First,man,True,Cherbourg,True,84.19351635514018,38.16084112149533,-0.04825252320269991
False,3,male,30.0,0,0,8.05,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4841333019887193
True,3,male,9.0,1,1,15.9,S,Third,child,False,Southampton,False,13.675550101832993,24.802281059063137,-0.32608877018870763
False,3,male,25.0,1,0,19.9667,S,Third,man,True,Southampton,False,13.675550101832993,24.802281059063137,-0.24421364949175128
False,3,male,21.0,0,0,7.25,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.5002397510893574
False,1,male,55.0,0,0,30.5,S,First,man,True,Southampton,True,84.19351635514018,38.16084112149533,-0.032146074102061765
False,1,male,71.0,0,0,49.5042,C,First,man,True,Cherbourg,True,84.19351635514018,38.16084112149533,0.3504666508958721
False,3,male,21.0,0,0,8.05,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4841333019887193
False,3,male,25.0,0,0,14.4583,C,Third,man,True,Cherbourg,True,13.675550101832993,24.802281059063137,-0.3551146047741951
True,1,female,54.0,1,0,78.2667,C,First,woman,False,Cherbourg,False,84.19351635514018,38.16084112149533,0.9295438287172524
False,3,male,25.0,0,0,15.1,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.3421952192893457
False,1,female,25.0,1,2,151.55,S,First,woman,False,Southampton,False,84.19351635514018,38.16084112149533,2.404961005438245
False,3,male,24.0,0,0,7.7958,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.489251126190447
False,3,male,17.0,0,0,8.6625,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4718018018960432
False,3,female,21.0,0,0,7.75,Q,Third,woman,False,Queenstown,True,13.675550101832993,24.802281059063137,-0.49017322040145855
False,3,female,21.5,0,0,7.6292,Q,Third,woman,False,Queenstown,True,13.675550101832993,24.802281059063137,-0.4926052942156549
False,3,female,37.0,0,0,9.5875,S,Third,woman,False,Southampton,True,13.675550101832993,24.802281059063137,-0.4531787201234304
True,1,female,16.0,0,0,86.5,S,First,woman,False,Southampton,True,84.19351635514018,38.16084112149533,1.0953053629426073
False,1,male,18.0,1,0,108.9,C,First,man,True,Cherbourg,False,84.19351635514018,38.16084112149533,1.546285937760475
True,2,female,33.0,0,2,26.0,S,Second,woman,False,Southampton,False,20.662183152173913,29.86320652173913,-0.12274485029315124
True,1,male,40.0,0,0,26.55,S,First,man,True,Southampton,True,84.19351635514018,38.16084112149533,-0.11167166653646252
False,3,male,28.0,0,0,22.525,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.19270723857404815
True,3,male,26.0,0,0,56.4958,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,0.4912289628108992
True,3,male,29.0,0,0,7.75,Q,Third,man,True,Queenstown,True,13.675550101832993,24.802281059063137,-0.49017322040145855
False,3,male,25.0,0,0,8.05,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4841333019887193
True,1,male,36.0,0,0,26.2875,S,First,man,True,Southampton,True,84.19351635514018,38.16084112149533,-0.1169565951476094
True,1,female,54.0,1,0,59.4,C,First,woman,False,Cherbourg,False,84.19351635514018,38.16084112149533,0.5496993996584907
False,3,male,24.0,0,0,7.4958,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.49529104460318635
False,1,male,47.0,0,0,34.0208,S,First,man,True,Southampton,True,84.19351635514018,38.16084112149533,0.03873840838984667
True,2,female,34.0,0,0,10.5,S,Second,woman,False,Southampton,True,20.662183152173913,29.86320652173913,-0.434807301618015
False,3,male,25.0,0,0,24.15,Q,Third,man,True,Queenstown,True,13.675550101832993,24.802281059063137,-0.15999101383837694
True,2,female,36.0,1,0,26.0,S,Second,woman,False,Southampton,False,20.662183152173913,29.86320652173913,-0.12274485029315124
False,3,male,32.0,0,0,7.8958,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.48723782005286725
True,1,female,30.0,0,0,93.5,S,First,woman,False,Southampton,True,84.19351635514018,38.16084112149533,1.236236792573191
False,3,male,22.0,0,0,7.8958,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.48723782005286725
False,3,male,25.0,0,0,7.225,C,Third,man,True,Cherbourg,True,13.675550101832993,24.802281059063137,-0.5007430776237524
True,1,female,44.0,0,1,57.9792,C,First,woman,False,Cherbourg,False,84.19351635514018,38.16084112149533,0.5210943460557573
False,3,male,25.0,0,0,7.2292,C,Third,man,True,Cherbourg,True,13.675550101832993,24.802281059063137,-0.500658518765974
False,3,male,40.5,0,0,7.75,Q,Third,man,True,Queenstown,True,13.675550101832993,24.802281059063137,-0.49017322040145855
True,2,female,50.0,0,0,10.5,S,Second,woman,False,Southampton,True,20.662183152173913,29.86320652173913,-0.434807301618015
False,1,male,40.0,0,0,221.7792,S,First,man,True,Southampton,True,84.19351635514018,38.16084112149533,3.8188897994114144
False,3,male,39.0,0,0,7.925,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.48664993466069395
False,2,male,23.0,2,1,11.5,S,Second,man,True,Southampton,False,20.662183152173913,29.86320652173913,-0.41467424024221733
True,2,female,2.0,1,1,26.0,S,Second,child,False,Southampton,False,20.662183152173913,29.86320652173913,-0.12274485029315124
False,3,male,25.0,0,0,7.2292,C,Third,man,True,Cherbourg,True,13.675550101832993,24.802281059063137,-0.500658518765974
False,3,male,17.0,1,1,7.2292,C,Third,man,True,Cherbourg,False,13.675550101832993,24.802281059063137,-0.500658518765974
True,3,female,21.5,0,2,22.3583,C,Third,woman,False,Cherbourg,False,13.675550101832993,24.802281059063137,-0.19606341990539358
False,3,female,30.0,0,0,8.6625,S,Third,woman,False,Southampton,True,13.675550101832993,24.802281059063137,-0.4718018018960432
True,2,female,7.0,0,2,26.25,S,Second,child,False,Southampton,False,20.662183152173913,29.86320652173913,-0.11771158494920184
False,1,male,45.0,0,0,26.55,S,First,man,True,Southampton,True,84.19351635514018,38.16084112149533,-0.11167166653646252
True,1,female,30.0,0,0,106.425,C,First,woman,False,Cherbourg,True,84.19351635514018,38.16084112149533,1.4964566108553758
False,3,male,25.0,0,0,14.5,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.35427505611482435
True,1,female,22.0,0,2,49.5,C,First,woman,False,Cherbourg,False,84.19351635514018,38.16084112149533,0.3503820920380938
True,1,female,36.0,0,2,71.0,S,First,woman,False,Southampton,False,84.19351635514018,38.16084112149533,0.7832429116177435
False,3,female,9.0,4,2,31.275,S,Third,child,False,Southampton,False,13.675550101832993,24.802281059063137,-0.016542951535818605
False,3,female,11.0,4,2,31.275,S,Third,child,False,Southampton,False,13.675550101832993,24.802281059063137,-0.016542951535818605
True,2,male,32.0,1,0,26.0,S,Second,man,True,Southampton,False,20.662183152173913,29.86320652173913,-0.12274485029315124
False,1,male,50.0,1,0,106.425,C,First,man,True,Cherbourg,False,84.19351635514018,38.16084112149533,1.4964566108553758
False,1,male,64.0,0,0,26.0,S,First,man,True,Southampton,True,84.19351635514018,38.16084112149533,-0.12274485029315124
True,2,female,19.0,1,0,26.0,S,Second,woman,False,Southampton,False,20.662183152173913,29.86320652173913,-0.12274485029315124
True,2,male,30.0,0,0,13.8625,C,Second,man,True,Cherbourg,True,20.662183152173913,29.86320652173913,-0.3671098827418954
False,3,male,33.0,1,1,20.525,S,Third,man,True,Southampton,False,13.675550101832993,24.802281059063137,-0.23297336132564347
True,2,male,8.0,1,1,36.75,S,Second,child,False,Southampton,False,20.662183152173913,29.86320652173913,0.09368555949667362
True,1,male,17.0,0,2,110.8833,C,First,man,True,Cherbourg,False,84.19351635514018,38.16084112149533,1.5862158383870948
False,2,male,27.0,0,0,26.0,S,Second,man,True,Southampton,True,20.662183152173913,29.86320652173913,-0.12274485029315124
False,3,male,25.0,0,0,7.8292,Q,Third,man,True,Queenstown,True,13.675550101832993,24.802281059063137,-0.4885786819404954
True,3,male,22.0,0,0,7.225,C,Third,man,True,Cherbourg,True,13.675550101832993,24.802281059063137,-0.5007430776237524
True,3,female,22.0,0,0,7.775,S,Third,woman,False,Southampton,True,13.675550101832993,24.802281059063137,-0.48966989386706367
False,1,male,62.0,0,0,26.55,S,First,man,True,Southampton,True,84.19351635514018,38.16084112149533,-0.11167166653646252
True,1,female,48.0,1,0,39.6,C,First,woman,False,Cherbourg,False,84.19351635514018,38.16084112149533,0.151064784417697
False,1,male,40.0,0,0,227.525,C,First,man,True,Cherbourg,True,84.19351635514018,38.16084112149533,3.9345703434644728
True,1,female,39.0,1,1,79.65,S,First,woman,False,Southampton,False,84.19351635514018,38.16084112149533,0.9573938925183935
True,3,female,36.0,1,0,17.4,S,Third,woman,False,Southampton,False,13.675550101832993,24.802281059063137,-0.29588917812501114
False,3,male,25.0,0,0,7.75,Q,Third,man,True,Queenstown,True,13.675550101832993,24.802281059063137,-0.49017322040145855
False,3,male,40.0,0,0,7.8958,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.48723782005286725
False,2,male,28.0,0,0,13.5,S,Second,man,True,Southampton,True,20.662183152173913,29.86320652173913,-0.374408117490622
False,3,male,25.0,0,0,8.05,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4841333019887193
False,3,female,21.5,0,0,8.05,S,Third,woman,False,Southampton,True,13.675550101832993,24.802281059063137,-0.4841333019887193
False,3,male,24.0,2,0,24.15,S,Third,man,True,Southampton,False,13.675550101832993,24.802281059063137,-0.15999101383837694
False,3,male,19.0,0,0,7.8958,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.48723782005286725
False,3,female,29.0,0,4,21.075,S,Third,woman,False,Southampton,False,13.675550101832993,24.802281059063137,-0.22190017756895475
False,3,male,25.0,0,0,7.2292,C,Third,man,True,Cherbourg,True,13.675550101832993,24.802281059063137,-0.500658518765974
True,3,male,32.0,0,0,7.8542,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4880753554061005
True,2,male,62.0,0,0,10.5,S,Second,man,True,Southampton,True,20.662183152173913,29.86320652173913,-0.434807301618015
True,1,female,53.0,2,0,51.4792,S,First,woman,False,Southampton,False,84.19351635514018,38.16084112149533,0.3902294471130725
True,1,male,36.0,0,0,26.3875,S,First,man,True,Southampton,True,84.19351635514018,38.16084112149533,-0.11494328901002966
True,3,female,21.5,0,0,7.75,Q,Third,woman,False,Queenstown,True,13.675550101832993,24.802281059063137,-0.49017322040145855
False,3,male,16.0,0,0,8.05,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4841333019887193
False,3,male,19.0,0,0,14.5,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.35427505611482435
True,2,female,34.0,0,0,13.0,S,Second,woman,False,Southampton,True,20.662183152173913,29.86320652173913,-0.38447464817852084
True,1,female,39.0,1,0,55.9,S,First,woman,False,Southampton,False,84.19351635514018,38.16084112149533,0.47923368484319884
False,3,female,21.5,1,0,14.4583,C,Third,woman,False,Cherbourg,False,13.675550101832993,24.802281059063137,-0.3551146047741951
True,3,male,32.0,0,0,7.925,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.48664993466069395
True,2,female,25.0,1,1,30.0,S,Second,woman,False,Southampton,False,20.662183152173913,29.86320652173913,-0.0422126047899606
True,1,female,39.0,1,1,110.8833,C,First,woman,False,Cherbourg,False,84.19351635514018,38.16084112149533,1.5862158383870948
False,2,male,54.0,0,0,26.0,S,Second,man,True,Southampton,True,20.662183152173913,29.86320652173913,-0.12274485029315124
False,1,male,36.0,0,0,40.125,C,First,man,True,Cherbourg,True,84.19351635514018,38.16084112149533,0.16163464163999072
False,3,male,25.0,0,0,8.7125,C,Third,man,True,Cherbourg,True,13.675550101832993,24.802281059063137,-0.4707951488272534
True,1,female,18.0,0,2,79.65,S,First,woman,False,Southampton,False,84.19351635514018,38.16084112149533,0.9573938925183935
False,2,male,47.0,0,0,15.0,S,Second,man,True,Southampton,True,20.662183152173913,29.86320652173913,-0.34420852542692554
True,1,male,60.0,1,1,79.2,C,First,man,True,Cherbourg,False,84.19351635514018,38.16084112149533,0.9483340148992845
False,3,male,22.0,0,0,8.05,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4841333019887193
False,3,male,25.0,0,0,8.05,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4841333019887193
False,3,male,35.0,0,0,7.125,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.5027563837613321
True,1,female,52.0,1,0,78.2667,C,First,woman,False,Cherbourg,False,84.19351635514018,38.16084112149533,0.9295438287172524
False,3,male,47.0,0,0,7.25,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.5002397510893574
False,3,female,21.5,0,2,7.75,Q,Third,woman,False,Queenstown,False,13.675550101832993,24.802281059063137,-0.49017322040145855
False,2,male,37.0,1,0,26.0,S,Second,man,True,Southampton,False,20.662183152173913,29.86320652173913,-0.12274485029315124
False,3,male,36.0,1,1,24.15,S,Third,man,True,Southampton,False,13.675550101832993,24.802281059063137,-0.15999101383837694
True,2,female,28.0,0,0,33.0,S,Second,woman,False,Southampton,True,20.662183152173913,29.86320652173913,0.01818657933743239
False,3,male,49.0,0,0,0.0,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.6462044460638905
False,3,male,25.0,0,0,7.225,C,Third,man,True,Cherbourg,True,13.675550101832993,24.802281059063137,-0.5007430776237524
True,1,male,49.0,1,0,56.9292,C,First,man,True,Cherbourg,False,84.19351635514018,38.16084112149533,0.4999546316111698
True,2,female,24.0,2,1,27.0,S,Second,woman,False,Southampton,False,20.662183152173913,29.86320652173913,-0.10261178891735358
False,3,male,25.0,0,0,7.8958,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.48723782005286725
False,1,male,40.0,0,0,42.4,S,First,man,True,Southampton,True,84.19351635514018,38.16084112149533,0.20743735626993037
False,3,male,44.0,0,0,8.05,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4841333019887193
True,1,male,35.0,0,0,26.55,C,First,man,True,Cherbourg,True,84.19351635514018,38.16084112149533,-0.11167166653646252
False,3,male,36.0,1,0,15.55,S,Third,man,True,Southampton,False,13.675550101832993,24.802281059063137,-0.3331353416702368
False,3,male,30.0,0,0,7.8958,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.48723782005286725
True,1,male,27.0,0,0,30.5,S,First,man,True,Southampton,True,84.19351635514018,38.16084112149533,-0.032146074102061765
True,2,female,22.0,1,2,41.5792,C,Second,woman,False,Cherbourg,False,20.662183152173913,29.86320652173913,0.1909121394926757
True,1,female,40.0,0,0,153.4625,S,First,woman,False,Southampton,True,84.19351635514018,38.16084112149533,2.443465485319458
False,3,female,39.0,1,5,31.275,S,Third,woman,False,Southampton,False,13.675550101832993,24.802281059063137,-0.016542951535818605
False,3,male,25.0,0,0,7.05,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.5042663633645169
True,3,female,21.5,1,0,15.5,Q,Third,woman,False,Queenstown,False,13.675550101832993,24.802281059063137,-0.33414199473902667
False,3,male,25.0,0,0,7.75,Q,Third,man,True,Queenstown,True,13.675550101832993,24.802281059063137,-0.49017322040145855
False,3,male,35.0,0,0,8.05,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4841333019887193
True,2,female,24.0,1,2,65.0,S,Second,woman,False,Southampton,False,20.662183152173913,29.86320652173913,0.6624445433629575
False,3,male,34.0,1,1,14.4,S,Third,man,True,Southampton,False,13.675550101832993,24.802281059063137,-0.3562883622524042
False,3,female,26.0,1,0,16.1,S,Third,woman,False,Southampton,False,13.675550101832993,24.802281059063137,-0.3220621579135481
True,2,female,4.0,2,1,39.0,S,Second,child,False,Southampton,False,20.662183152173913,29.86320652173913,0.13898494759221836
False,2,male,26.0,0,0,10.5,S,Second,man,True,Southampton,True,20.662183152173913,29.86320652173913,-0.434807301618015
False,3,male,27.0,1,0,14.4542,C,Third,man,True,Cherbourg,False,13.675550101832993,24.802281059063137,-0.3551971503258359
True,1,male,42.0,1,0,52.5542,S,First,man,True,Southampton,False,84.19351635514018,38.16084112149533,0.41187248809205507
True,3,male,20.0,1,1,15.7417,C,Third,man,True,Cherbourg,False,13.675550101832993,24.802281059063137,-0.3292758338044964
False,3,male,21.0,0,0,7.8542,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4880753554061005
False,3,male,21.0,0,0,16.1,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.3220621579135481
False,1,male,61.0,0,0,32.3208,S,First,man,True,Southampton,True,84.19351635514018,38.16084112149533,0.004512204050990585
False,2,male,57.0,0,0,12.35,Q,Second,man,True,Queenstown,True,20.662183152173913,29.86320652173913,-0.3975611380727893
True,1,female,21.0,0,0,77.9583,S,First,woman,False,Southampton,True,84.19351635514018,38.16084112149533,0.9233347925889563
False,3,male,26.0,0,0,7.8958,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.48723782005286725
False,3,male,25.0,0,0,7.7333,Q,Third,man,True,Queenstown,True,13.675550101832993,24.802281059063137,-0.4905094425264344
True,1,male,80.0,0,0,30.0,S,First,man,True,Southampton,True,84.19351635514018,38.16084112149533,-0.0422126047899606
False,3,male,51.0,0,0,7.0542,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.5041818045067386
True,1,male,32.0,0,0,30.5,C,First,man,True,Cherbourg,True,84.19351635514018,38.16084112149533,-0.032146074102061765
False,1,male,40.0,0,0,0.0,S,First,man,True,Southampton,True,84.19351635514018,38.16084112149533,-0.6462044460638905
False,3,female,9.0,3,2,27.9,S,Third,child,False,Southampton,False,13.675550101832993,24.802281059063137,-0.08449203367913571
True,2,female,28.0,0,0,13.0,S,Second,woman,False,Southampton,True,20.662183152173913,29.86320652173913,-0.38447464817852084
False,3,male,32.0,0,0,7.925,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.48664993466069395
False,2,male,31.0,1,1,26.25,S,Second,man,True,Southampton,False,20.662183152173913,29.86320652173913,-0.11771158494920184
False,3,female,41.0,0,5,39.6875,S,Third,woman,False,Southampton,False,13.675550101832993,24.802281059063137,0.15282642728807924
False,3,male,25.0,1,0,16.1,S,Third,man,True,Southampton,False,13.675550101832993,24.802281059063137,-0.3220621579135481
False,3,male,20.0,0,0,7.8542,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4880753554061005
True,1,female,24.0,0,0,69.3,C,First,woman,False,Cherbourg,True,84.19351635514018,38.16084112149533,0.7490167072788875
False,3,female,2.0,3,2,27.9,S,Third,child,False,Southampton,False,13.675550101832993,24.802281059063137,-0.08449203367913571
True,3,male,25.0,0,0,56.4958,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,0.4912289628108992
True,3,female,0.75,2,1,19.2583,C,Third,child,False,Cherbourg,False,13.675550101832993,24.802281059063137,-0.25847591017036636
True,1,male,48.0,1,0,76.7292,C,First,man,True,Cherbourg,False,84.19351635514018,38.16084112149533,0.8985892468519636
False,3,male,19.0,0,0,7.8958,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.48723782005286725
True,1,male,56.0,0,0,35.5,C,First,man,True,Cherbourg,True,84.19351635514018,38.16084112149533,0.06851923277692655
False,3,male,25.0,0,0,7.55,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4941998326766181
True,3,female,23.0,0,0,7.55,S,Third,woman,False,Southampton,True,13.675550101832993,24.802281059063137,-0.4941998326766181
False,3,male,25.0,0,0,7.8958,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.48723782005286725
True,2,female,18.0,0,1,23.0,S,Second,woman,False,Southampton,False,20.662183152173913,29.86320652173913,-0.18314403442054422
False,3,male,21.0,0,0,8.4333,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.47641629956337606
True,3,female,21.5,0,0,7.8292,Q,Third,woman,False,Queenstown,True,13.675550101832993,24.802281059063137,-0.4885786819404954
False,3,female,18.0,0,0,6.75,Q,Third,woman,False,Queenstown,True,13.675550101832993,24.802281059063137,-0.5103062817772562
False,2,male,24.0,2,0,73.5,S,Second,man,True,Southampton,False,20.662183152173913,29.86320652173913,0.8335755650572377
False,3,male,25.0,0,0,7.8958,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.48723782005286725
False,3,female,32.0,1,1,15.5,Q,Third,woman,False,Queenstown,False,13.675550101832993,24.802281059063137,-0.33414199473902667
False,2,male,23.0,0,0,13.0,S,Second,man,True,Southampton,True,20.662183152173913,29.86320652173913,-0.38447464817852084
False,1,male,58.0,0,2,113.275,C,First,man,True,Cherbourg,False,84.19351635514018,38.16084112149533,1.6343680812795898
True,1,male,50.0,2,0,133.65,S,First,man,True,Southampton,False,84.19351635514018,38.16084112149533,2.044579206811467
False,3,male,40.0,0,0,7.225,C,Third,man,True,Cherbourg,True,13.675550101832993,24.802281059063137,-0.5007430776237524
False,1,male,47.0,0,0,25.5875,S,First,man,True,Southampton,True,84.19351635514018,38.16084112149533,-0.1310497381106678
False,3,male,36.0,0,0,7.4958,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.49529104460318635
True,3,male,20.0,1,0,7.925,S,Third,man,True,Southampton,False,13.675550101832993,24.802281059063137,-0.48664993466069395
False,2,male,32.0,2,0,73.5,S,Second,man,True,Southampton,False,20.662183152173913,29.86320652173913,0.8335755650572377
False,2,male,25.0,0,0,13.0,S,Second,man,True,Southampton,True,20.662183152173913,29.86320652173913,-0.38447464817852084
False,3,male,25.0,0,0,7.775,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.48966989386706367
False,3,male,43.0,0,0,8.05,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4841333019887193
True,1,female,35.0,1,0,52.0,S,First,woman,False,Southampton,False,84.19351635514018,38.16084112149533,0.40071474547758795
True,2,female,40.0,1,1,39.0,S,Second,woman,False,Southampton,False,20.662183152173913,29.86320652173913,0.13898494759221836
False,1,male,31.0,1,0,52.0,S,First,man,True,Southampton,False,84.19351635514018,38.16084112149533,0.40071474547758795
False,2,male,70.0,0,0,10.5,S,Second,man,True,Southampton,True,20.662183152173913,29.86320652173913,-0.434807301618015
True,2,male,31.0,0,0,13.0,S,Second,man,True,Southampton,True,20.662183152173913,29.86320652173913,-0.38447464817852084
False,2,male,30.0,0,0,0.0,S,Second,man,True,Southampton,True,20.662183152173913,29.86320652173913,-0.6462044460638905
False,3,male,18.0,0,0,7.775,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.48966989386706367
False,3,male,24.5,0,0,8.05,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4841333019887193
True,3,female,18.0,0,0,9.8417,S,Third,woman,False,Southampton,True,13.675550101832993,24.802281059063137,-0.4480608959217026
False,3,female,43.0,1,6,46.9,S,Third,woman,False,Southampton,False,13.675550101832993,24.802281059063137,0.29803613246101984
True,1,male,36.0,0,1,512.3292,C,First,man,True,Cherbourg,False,84.19351635514018,38.16084112149533,9.668550782149426
False,3,female,21.5,0,0,8.1375,Q,Third,woman,False,Queenstown,True,13.675550101832993,24.802281059063137,-0.482371659118337
True,1,male,27.0,0,0,76.7292,C,First,man,True,Cherbourg,True,84.19351635514018,38.16084112149533,0.8985892468519636
False,3,male,20.0,0,0,9.225,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.460476954872157
False,3,male,14.0,5,2,46.9,S,Third,child,False,Southampton,False,13.675550101832993,24.802281059063137,0.29803613246101984
False,2,male,60.0,1,1,39.0,S,Second,man,True,Southampton,False,20.662183152173913,29.86320652173913,0.13898494759221836
False,2,male,25.0,1,2,41.5792,C,Second,man,True,Cherbourg,False,20.662183152173913,29.86320652173913,0.1909121394926757
False,3,male,14.0,4,1,39.6875,S,Third,child,False,Southampton,False,13.675550101832993,24.802281059063137,0.15282642728807924
False,3,male,19.0,0,0,10.1708,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4414351054229276
False,3,male,18.0,0,0,7.7958,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.489251126190447
